DataVenda;ValorVenda;IdFormaDePagamento;FormaPagamento;TipoFormaPagamento;NumeroParcelas;Cliente_Codigo;Cliente_Data_Nascimento;UF_Cliente;CanalVenda
2011-01-11 10:44:00;178,00;3;MasterCard;Cartão de Crédito;3;335201;NULL;GO;xptoourFem
2011-06-03 19:28:00;199,00;2;Visa;Cartão de Crédito;3;335447;NULL;SP;google
2011-05-31 21:19:00;199,00;1;Boleto Bancário;Boleto Bancário;1;335447;NULL;SP;xptobpMNC, xptobpMNC
2011-03-03 15:41:00;455,99;3;MasterCard;Cartão de Crédito;10;335624;1981-06-25;MG;Dotz
2011-05-31 09:29:00;390,15;2;Visa;Cartão de Crédito;9;335888;1981-12-06;DF;visavale
2011-07-20 10:29:00;69,00;2;Visa;Cartão de Crédito;0;335892;NULL;SC;xptomvopNCL
2011-02-10 08:36:00;109,00;3;MasterCard;Cartão de Crédito;3;336071;1978-01-07;MG;xptoourFem1
2011-06-01 12:37:00;289,00;2;Visa;Cartão de Crédito;3;336305;1975-08-07;SP;google
2011-05-25 11:49:00;518,00;2;Visa;Cartão de Crédito;4;336305;1975-08-07;SP;google
2011-06-13 19:38:00;248,00;3;MasterCard;Cartão de Crédito;4;336483;1982-08-07;BA;
2011-06-20 10:45:00;299,00;1;Boleto Bancário;Boleto Bancário;1;336764;1967-05-30;RN;xptopgM
2011-02-25 15:44:00;314,00;2;Visa;Cartão de Crédito;6;336794;1973-12-10;RJ;ColunaFem2
2011-05-19 00:42:00;565,00;3;MasterCard;Cartão de Crédito;10;336919;NULL;TO;xptocorF2
2011-06-02 08:41:00;191,00;3;MasterCard;Cartão de Crédito;4;336930;NULL;RJ;xpto10nH
2011-05-03 08:39:00;178,00;2;Visa;Cartão de Crédito;1;336930;NULL;RJ;xptockjm
2011-02-10 08:04:00;171,00;3;MasterCard;Cartão de Crédito;4;336930;NULL;RJ;xptoourMasc3
2011-07-01 08:49:00;178,00;3;MasterCard;Cartão de Crédito;2;336930;NULL;RJ;xptomalaH
2011-07-13 08:24:00;278,00;2;Visa;Cartão de Crédito;1;336930;NULL;RJ;xptocamregH
2011-08-09 08:20:00;236,00;2;Visa;Cartão de Crédito;2;336930;NULL;RJ;xptolookcpH
2011-01-11 22:24:00;99,00;2;Visa;Cartão de Crédito;4;337035;NULL;MG;xptosBanner/
2011-03-03 10:40:00;549,00;2;Visa;Cartão de Crédito;10;337035;NULL;MG;
2011-03-12 09:37:00;602,00;2;Visa;Cartão de Crédito;10;337035;NULL;MG;AviseMe
2011-03-10 08:26:00;602,00;2;Visa;Cartão de Crédito;10;337035;NULL;MG;
2011-07-28 15:19:00;593,80;2;Visa;Cartão de Crédito;3;337078;1946-03-16;SP;xptopolosM
2011-08-22 14:56:00;250,00;2;Visa;Cartão de Crédito;4;337078;1946-03-16;SP;xptolookjoieM
2011-03-25 11:06:00;299,00;2;Visa;Cartão de Crédito;1;337118;NULL;PR;ColunaFem2
2011-04-28 22:48:00;280,00;3;MasterCard;Cartão de Crédito;6;337155;1975-04-03;SP;
2011-08-10 17:09:00;94,70;3;MasterCard;Cartão de Crédito;2;337196;NULL;MT;xptoddpH
2011-08-07 22:15:00;169,60;3;MasterCard;Cartão de Crédito;4;337196;NULL;MT;xptolookpaiH
2011-06-23 21:57:00;279,00;6;Cupom de Desconto;Cupom;1;337230;1977-02-17;CE;
2011-05-30 10:50:00;279,00;3;MasterCard;Cartão de Crédito;6;337230;1977-02-17;MT;
2011-05-30 13:21:00;270,00;2;Visa;Cartão de Crédito;5;337258;1987-09-24;SC;google
2011-04-26 13:43:00;438,00;2;Visa;Cartão de Crédito;2;337258;1987-09-24;SC;
2011-03-11 14:06:00;89,00;1;Boleto Bancário;Boleto Bancário;1;337258;1987-09-24;SC;
2011-07-01 13:57:00;369,00;2;Visa;Cartão de Crédito;4;337258;1987-09-24;SC;google
2011-06-07 08:38:00;159,00;2;Visa;Cartão de Crédito;3;337308;1977-04-26;SP;
2011-07-27 14:37:00;79,30;3;MasterCard;Cartão de Crédito;0;337437;NULL;CE;xptotbM2
2011-07-27 13:52:00;79,30;3;MasterCard;Cartão de Crédito;0;337437;NULL;CE;xptotbM2
2011-05-31 17:59:00;199,00;2;Visa;Cartão de Crédito;4;337454;NULL;AM;coluna
2011-03-31 14:11:00;269,00;2;Visa;Cartão de Crédito;10;337454;NULL;AM;xptoguess
2011-05-02 15:22:00;249,00;2;Visa;Cartão de Crédito;3;337497;1960-09-29;RJ;xptockjncl
2011-04-07 18:08:00;269,00;3;MasterCard;Cartão de Crédito;3;337497;1960-09-29;RJ;xptoNcl
2011-02-28 10:32:00;194,00;1;Boleto Bancário;Boleto Bancário;1;337553;1974-12-25;SP;xptoourMasc1
2011-03-02 09:33:00;1013,90;3;MasterCard;Cartão de Crédito;5;337797;NULL;PR;xptoourRflm
2011-05-18 10:41:00;623,00;3;MasterCard;Cartão de Crédito;3;337797;NULL;PR;xptoskbF
2011-06-08 11:13:00;1115,00;2;Visa;Cartão de Crédito;5;337797;NULL;PR;xptockjpF
2011-06-09 12:26:00;1006,00;3;MasterCard;Cartão de Crédito;3;337797;NULL;PR;xptockjpH
2011-06-14 12:08:00;844,00;2;Visa;Cartão de Crédito;3;337797;NULL;PR;xptockjprlF
2011-06-14 12:37:00;1163,00;2;Visa;Cartão de Crédito;4;337797;NULL;PR;xptomsF
2011-08-02 09:10:00;274,60;3;MasterCard;Cartão de Crédito;2;337797;NULL;PR;xptogcM
2011-07-20 12:30:00;524,40;3;MasterCard;Cartão de Crédito;2;337797;NULL;PR;xptomvopM
2011-06-13 12:34:00;431,00;2;Visa;Cartão de Crédito;1;337904;NULL;SP;xptomsH
2011-03-16 11:32:00;589,80;2;Visa;Cartão de Crédito;9;338001;1981-07-07;BA;xptoourfembrckj
2011-02-10 10:08:00;220,00;2;Visa;Cartão de Crédito;5;338001;1981-07-07;BA;xptoourFem2
2011-02-06 20:01:00;907,00;2;Visa;Cartão de Crédito;10;338001;1981-07-07;BA;
2011-02-05 15:50:00;957,00;2;Visa;Cartão de Crédito;1;338001;1981-07-07;BA;HiMidia
2011-04-13 12:08:00;318,00;2;Visa;Cartão de Crédito;3;338005;1983-06-14;PE;xptockjf
2011-04-08 21:32:00;83,30;3;MasterCard;Cartão de Crédito;2;338064;1900-01-01;RJ;visavale
2011-04-05 10:34:00;83,30;3;MasterCard;Cartão de Crédito;2;338064;1900-01-01;RJ;visavale
2011-05-06 13:42:00;66,30;3;MasterCard;Cartão de Crédito;1;338064;1900-01-01;RJ;visavale
2011-02-16 10:43:00;40,80;3;MasterCard;Cartão de Crédito;1;338064;1900-01-01;RJ;AviseMe
2011-08-15 15:29:00;215,80;3;MasterCard;Cartão de Crédito;5;338165;1982-09-26;MG;xptotoprlM
2011-06-09 13:34:00;120,00;1;Boleto Bancário;Boleto Bancário;1;338315;1960-08-15;MG;
2011-06-08 10:28:00;199,00;2;Visa;Cartão de Crédito;1;338315;1960-08-15;MG;muccashop
2011-08-03 10:43:00;551,10;1;Boleto Bancário;Boleto Bancário;1;338393;NULL;SP;
2011-07-28 10:42:00;411,30;1;Boleto Bancário;Boleto Bancário;1;338393;NULL;SP;
2011-06-30 14:41:00;129,00;3;MasterCard;Cartão de Crédito;3;338396;NULL;RJ;xptotop10bpM2
2011-07-12 18:45:00;199,00;1;Boleto Bancário;Boleto Bancário;1;338624;1977-06-21;PI;google
2011-08-01 19:38:00;235,00;3;MasterCard;Cartão de Crédito;5;338828;NULL;SP;xptogcM2
2011-03-26 10:12:00;269,00;2;Visa;Cartão de Crédito;10;338889;1963-03-17;RN;ColunaFem2
2011-08-15 08:30:00;109,00;1;Boleto Bancário;Boleto Bancário;1;338984;NULL;SP;xptockjmH
2011-05-13 00:40:00;1128,00;2;Visa;Cartão de Crédito;10;339002;1982-03-16;MG;google
2011-06-30 15:51:00;108,00;1;Boleto Bancário;Boleto Bancário;1;339113;NULL;GO;google
2011-07-13 17:10:00;257,00;2;Visa;Cartão de Crédito;4;339118;1946-03-28;RO;xptosapatoH2
2011-07-20 13:48:00;44,00;3;MasterCard;Cartão de Crédito;0;339261;NULL;DF;xptomvopM2
2011-06-10 10:56:00;568,00;3;MasterCard;Cartão de Crédito;10;339391;1972-11-10;SP;xptominiF2
2011-03-17 14:23:00;69,00;1;Boleto Bancário;Boleto Bancário;1;339637;1963-07-31;SP;xptoourmasctsckj
2011-03-17 13:57:00;69,00;1;Boleto Bancário;Boleto Bancário;1;339637;1963-07-31;SP;xptoourmasctsckj
2011-03-24 13:21:00;65,00;2;Visa;Cartão de Crédito;3;339975;NULL;PA;xptooursaeshockjutm_medium=Newsletter
2011-07-16 14:29:00;805,00;2;Visa;Cartão de Crédito;10;339990;1979-09-18;RS;google
2011-08-16 00:05:00;410,30;3;MasterCard;Cartão de Crédito;3;340318;NULL;BA;xptockjmH
2011-07-12 17:06:00;178,00;1;Boleto Bancário;Boleto Bancário;1;340396;NULL;CE;xptockjM2
2011-07-06 14:45:00;277,00;1;Boleto Bancário;Boleto Bancário;1;340396;NULL;CE;
2011-06-08 12:04:00;370,00;1;Boleto Bancário;Boleto Bancário;1;340396;NULL;CE;xptobNCL
2011-06-10 09:15:00;199,00;1;Boleto Bancário;Boleto Bancário;1;340569;1983-09-13;SP;xptominiF2
2011-06-30 12:10:00;139,00;2;Visa;Cartão de Crédito;3;340665;1967-03-30;PI;AviseMe
2011-06-30 11:38:00;398,00;2;Visa;Cartão de Crédito;5;340665;1967-03-30;PI;AviseMe
2011-06-03 10:07:00;99,00;1;Boleto Bancário;Boleto Bancário;1;341193;NULL;MS;xptorHNC
2011-03-24 07:41:00;99,00;2;Visa;Cartão de Crédito;3;341218;NULL;RN;xptoourmasccalcaecintockjutm_medium=Newsletter
2011-05-31 19:08:00;376,00;2;Visa;Cartão de Crédito;6;341303;1952-03-17;GO;xptobpH
2011-03-19 00:04:00;174,30;1;Boleto Bancário;Boleto Bancário;1;341352;1958-03-27;SP;ColunaFem2
2011-06-06 20:18:00;103,50;3;MasterCard;Cartão de Crédito;1;341590;1962-09-10;BA;xpto06MNC
2011-08-12 09:53:00;309,00;2;Visa;Cartão de Crédito;7;341590;1962-09-10;BA;xptoskckH2
2011-08-07 19:46:00;192,00;3;MasterCard;Cartão de Crédito;4;342082;1974-06-28;GO;google
2011-06-29 18:04:00;199,00;1;Boleto Bancário;Boleto Bancário;1;342082;1974-06-28;GO;google
2011-06-10 15:41:00;179,00;2;Visa;Cartão de Crédito;4;342082;1974-06-28;GO;xptominiM
2011-03-24 17:53:00;171,00;3;MasterCard;Cartão de Crédito;3;342082;1974-06-28;GO;xptoourfemcalaecintockjutm_medium=Newsletter
2011-01-27 09:37:00;141,00;1;Boleto Bancário;Boleto Bancário;1;342327;1967-09-04;SP;
2011-04-13 12:27:00;319,00;3;MasterCard;Cartão de Crédito;10;342332;NULL;SP;UOLQuadradoPoloPumaVermelha
2011-07-21 20:51:00;349,15;3;MasterCard;Cartão de Crédito;8;342364;1974-10-15;SP;clubmapfre
2011-02-12 16:53:00;278,00;3;MasterCard;Cartão de Crédito;10;342516;NULL;SP;
2011-05-04 15:05:00;154,00;2;Visa;Cartão de Crédito;1;342591;NULL;GO;
2011-08-11 00:42:00;967,80;3;MasterCard;Cartão de Crédito;10;343034;NULL;PR;xptotoprlM2
2011-04-18 14:30:00;237,00;2;Visa;Cartão de Crédito;4;343110;NULL;RJ;
2011-01-19 22:07:00;104,00;2;Visa;Cartão de Crédito;1;343110;NULL;RJ;xptoourMasc
2011-01-19 21:30:00;167,00;2;Visa;Cartão de Crédito;2;343110;NULL;RJ;xptoourMasc
2011-06-01 17:38:00;459,00;1;Boleto Bancário;Boleto Bancário;1;343133;1975-10-24;DF;twitter
2011-06-28 05:14:00;69,00;2;Visa;Cartão de Crédito;0;343301;NULL;MA;google
2011-08-03 09:57:00;109,00;2;Visa;Cartão de Crédito;2;343642;1952-12-22;SP;xptopolosliM
2011-06-16 19:32:00;281,00;3;MasterCard;Cartão de Crédito;2;343782;NULL;RJ;xptojunF2
2011-08-01 22:24:00;198,40;2;Visa;Cartão de Crédito;4;343990;1963-09-05;RJ;
2011-07-31 19:26:00;198,40;2;Visa;Cartão de Crédito;4;343990;1963-09-05;RJ;google
2011-07-31 19:18:00;198,40;1;Boleto Bancário;Boleto Bancário;1;343990;1963-09-05;RJ;google
2011-06-20 15:46:00;60,00;1;Boleto Bancário;Boleto Bancário;1;343990;1963-09-05;RJ;xptopgM
2011-06-20 15:32:00;199,00;2;Visa;Cartão de Crédito;4;343990;1963-09-05;RJ;xptopgM
2011-03-01 00:11:00;269,00;2;Visa;Cartão de Crédito;4;344234;1984-11-10;SP;xptoourNcl, xptoourFem3
2011-04-23 13:26:00;289,00;2;Visa;Cartão de Crédito;10;344592;NULL;SP;xptoF
2011-05-12 00:38:00;89,00;2;Visa;Cartão de Crédito;3;344722;1971-10-22;GO;google
2011-05-09 13:24:00;139,00;3;MasterCard;Cartão de Crédito;3;344791;1984-03-21;MG;google
2011-04-15 00:54:00;369,00;2;Visa;Cartão de Crédito;7;345013;1977-01-01;SP;
2011-02-15 10:45:00;118,00;2;Visa;Cartão de Crédito;4;345078;1987-07-12;SP;CampanhaDiadosPais2010
2011-02-07 11:33:00;129,90;2;Visa;Cartão de Crédito;4;345078;1987-07-12;SP;CampanhaDiadosPais2010
2011-07-05 10:06:00;151,40;2;Visa;Cartão de Crédito;1;345480;NULL;PE;xptocasaH
2011-05-28 08:51:00;5854,50;1;Boleto Bancário;Boleto Bancário;1;345672;NULL;PR;xptorHNC
2011-08-18 11:36:00;258,95;3;MasterCard;Cartão de Crédito;6;347442;NULL;SP;google
2011-05-28 14:23:00;149,00;2;Visa;Cartão de Crédito;2;347606;1988-08-22;RJ;xptotop20NCL
2011-02-14 14:58:00;269,00;3;MasterCard;Cartão de Crédito;5;347920;1985-11-04;PA;xptoourFem2
2011-02-16 08:53:00;1240,30;1;Boleto Bancário;Boleto Bancário;1;348049;1981-08-20;SC;
2011-01-24 21:04:00;53,00;2;Visa;Cartão de Crédito;2;348233;NULL;RJ;xptoourFem2
2011-06-30 17:20:00;490,00;3;MasterCard;Cartão de Crédito;10;348755;NULL;SP;xptotop10bpM2
2011-07-07 17:25:00;26,33;3;MasterCard;Cartão de Crédito;0;348851;1991-09-29;GO;xptockjH
2011-07-13 20:12:00;81,07;3;MasterCard;Cartão de Crédito;2;348851;1991-09-29;GO;visavale
2011-07-19 11:21:00;76,16;3;MasterCard;Cartão de Crédito;0;348851;1991-09-29;GO;visavale
2011-02-08 20:41:00;145,99;2;Visa;Cartão de Crédito;7;348851;1991-09-29;GO;visavale
2011-02-06 20:14:00;58,65;3;MasterCard;Cartão de Crédito;2;348851;1991-09-29;GO;visavale
2011-04-10 22:01:00;369,00;3;MasterCard;Cartão de Crédito;10;349171;NULL;GO;UOLNEWSABR
2011-07-27 10:31:00;288,60;3;MasterCard;Cartão de Crédito;1;349227;1981-01-25;GO;google
2011-02-10 21:13:00;269,00;1;Boleto Bancário;Boleto Bancário;1;349587;NULL;RJ;xptoourFem2
2011-05-20 16:23:00;299,00;3;MasterCard;Cartão de Crédito;10;349817;NULL;SC;xptotop20NCL
2011-05-25 11:35:00;269,00;3;MasterCard;Cartão de Crédito;1;349817;NULL;SC;xptorNCL
2011-06-13 11:27:00;199,00;1;Boleto Bancário;Boleto Bancário;1;349817;NULL;SC;xptomsNCL
2011-07-22 10:03:00;169,60;1;Boleto Bancário;Boleto Bancário;1;349817;NULL;SC;xptoprldnNCL
2011-08-11 09:51:00;100,30;1;Boleto Bancário;Boleto Bancário;1;349817;NULL;SC;xptoskckNCL
2011-06-07 13:19:00;199,00;3;MasterCard;Cartão de Crédito;1;349893;1975-12-21;SP;xptoxjNCL
2011-02-03 11:54:00;96,00;2;Visa;Cartão de Crédito;1;349942;1955-12-16;ES;xptoourFem1
2011-02-03 11:40:00;186,75;2;Visa;Cartão de Crédito;1;349942;1955-12-16;ES;xptoourFem1
2011-02-28 17:49:00;99,00;3;MasterCard;Cartão de Crédito;1;349942;1955-12-16;ES;xptoourFem1
2011-02-19 15:36:00;171,00;2;Visa;Cartão de Crédito;4;349942;1955-12-16;ES;
2011-01-13 17:40:00;326,00;2;Visa;Cartão de Crédito;10;350001;1967-11-18;MG;xptoourFem
2011-03-01 09:50:00;246,00;2;Visa;Cartão de Crédito;10;350033;1987-07-30;CE;xptoourFem2
2011-03-02 12:38:00;559,30;2;Visa;Cartão de Crédito;10;350234;NULL;SP;xptoourRflm
2011-02-24 09:14:00;369,00;2;Visa;Cartão de Crédito;10;350234;NULL;SP;xptoourFem2
2011-03-21 14:09:00;317,00;1;Boleto Bancário;Boleto Bancário;1;350321;1974-04-10;PB;
2011-06-09 10:44:00;416,00;2;Visa;Cartão de Crédito;3;350321;1974-04-10;PB;xptockjprlH
2011-06-02 23:24:00;366,00;1;Boleto Bancário;Boleto Bancário;1;350321;1974-04-10;PB;
2011-05-05 06:53:00;451,00;1;Boleto Bancário;Boleto Bancário;1;350321;1974-04-10;PB;
2011-06-28 22:58:00;277,00;2;Visa;Cartão de Crédito;2;350321;1974-04-10;PB;
2011-08-25 20:57:00;644,00;2;Visa;Cartão de Crédito;3;350321;1974-04-10;PB;
2011-08-09 14:21:00;174,50;2;Visa;Cartão de Crédito;3;350430;1982-12-04;SP;xptolookcpM2
2011-03-07 19:31:00;120,00;2;Visa;Cartão de Crédito;4;350604;1982-11-25;MG;google
2011-08-08 12:52:00;106,60;6;Cupom de Desconto;Cupom;1;350853;1941-12-27;SP;descontobrabo
2011-07-16 19:17:00;96,60;1;Boleto Bancário;Boleto Bancário;1;350853;1941-12-27;SP;xptosapatoM2
2011-02-07 12:48:00;41,00;3;MasterCard;Cartão de Crédito;2;351154;NULL;MG;xptoourFem2
2011-08-19 14:44:00;586,80;3;MasterCard;Cartão de Crédito;2;351303;NULL;RJ;google
2011-07-08 13:51:00;89,00;1;Boleto Bancário;Boleto Bancário;1;351355;1980-12-06;SP;google
2011-07-08 14:06:00;269,00;1;Boleto Bancário;Boleto Bancário;1;351355;1980-12-06;SP;google
2011-07-08 13:59:00;99,00;1;Boleto Bancário;Boleto Bancário;1;351355;1980-12-06;SP;google
2011-07-08 14:57:00;99,00;1;Boleto Bancário;Boleto Bancário;1;351355;1980-12-06;SP;google
2011-06-28 13:23:00;79,00;1;Boleto Bancário;Boleto Bancário;1;351355;1980-12-06;SP;google
2011-02-16 10:28:00;79,00;1;Boleto Bancário;Boleto Bancário;1;351355;1980-12-06;SP;google
2011-01-17 17:35:00;165,00;2;Visa;Cartão de Crédito;1;351355;1980-12-06;SP;
2011-01-25 14:52:00;148,50;3;MasterCard;Cartão de Crédito;5;351355;1980-12-06;SP;google
2011-01-25 15:04:00;129,00;1;Boleto Bancário;Boleto Bancário;1;351355;1980-12-06;SP;google
2011-01-24 15:22:00;227,50;3;MasterCard;Cartão de Crédito;5;351355;1980-12-06;SP;xptoourNcl
2011-02-18 10:05:00;129,00;1;Boleto Bancário;Boleto Bancário;1;351355;1980-12-06;SP;google
2011-07-05 11:02:00;99,00;1;Boleto Bancário;Boleto Bancário;1;351837;1978-06-01;RJ;xptocasaNCL
2011-06-03 15:40:00;109,90;2;Visa;Cartão de Crédito;2;351859;NULL;MG;xptobMNC
2011-02-15 09:46:00;369,00;3;MasterCard;Cartão de Crédito;4;352013;1980-11-12;SC;xptoourFem1
2011-03-09 17:10:00;369,00;2;Visa;Cartão de Crédito;10;352081;NULL;RN;UOLQuadradoGuessOutlet
2011-02-22 08:52:00;169,15;2;Visa;Cartão de Crédito;3;352262;1985-01-11;MA;visavale
2011-01-26 20:53:00;201,62;2;Visa;Cartão de Crédito;3;352262;1985-01-11;MA;visavale
2011-04-27 16:22:00;369,00;2;Visa;Cartão de Crédito;1;352313;NULL;SP;xptotop10n
2011-03-28 14:52:00;369,00;3;MasterCard;Cartão de Crédito;10;352576;1988-11-20;PE;AviseMe
2011-08-16 00:22:00;128,80;2;Visa;Cartão de Crédito;2;352733;1984-09-16;RJ;AviseMe
2011-08-12 00:53:00;128,80;3;MasterCard;Cartão de Crédito;3;352733;1984-09-16;RJ;google
2011-07-07 16:36:00;358,00;3;MasterCard;Cartão de Crédito;8;353041;NULL;BA;xptockjM2
2011-03-23 21:10:00;84,15;1;Boleto Bancário;Boleto Bancário;1;353273;1981-05-23;SP;visavale
2011-03-23 12:50:00;295,80;2;Visa;Cartão de Crédito;1;353273;1981-05-23;SP;visavale
2011-03-23 11:45:00;295,80;1;Boleto Bancário;Boleto Bancário;1;353273;1981-05-23;SP;visavale
2011-03-17 23:59:00;235,45;1;Boleto Bancário;Boleto Bancário;1;353273;1981-05-23;SP;visavale
2011-03-13 21:08:00;39,00;2;Visa;Cartão de Crédito;1;353273;1981-05-23;SP;
2011-01-31 09:56:00;138,00;2;Visa;Cartão de Crédito;1;353273;1981-05-23;SP;xptoourFem2
2011-02-07 11:14:00;279,00;1;Boleto Bancário;Boleto Bancário;1;353273;1981-05-23;SP;xptoourFem3
2011-02-01 08:28:00;84,00;1;Boleto Bancário;Boleto Bancário;1;353273;1981-05-23;SP;muccashop
2011-05-30 20:39:00;129,00;2;Visa;Cartão de Crédito;1;353273;1981-05-23;SP;AviseMe
2011-05-19 18:35:00;199,00;1;Boleto Bancário;Boleto Bancário;1;353273;1981-05-23;SP;xptolmmvF
2011-04-01 11:07:00;269,00;2;Visa;Cartão de Crédito;10;353397;1983-12-24;SC;ColunaFem2
2011-01-24 18:03:00;249,00;2;Visa;Cartão de Crédito;7;353430;1960-09-19;RS;xptoourMasc1
2011-05-25 11:24:00;926,00;3;MasterCard;Cartão de Crédito;10;353430;1960-09-19;RS;xptorH
2011-04-26 08:16:00;63,00;3;MasterCard;Cartão de Crédito;3;353436;1984-02-13;PE;
2011-03-16 10:23:00;250,00;3;MasterCard;Cartão de Crédito;5;353436;1984-02-13;PE;
2011-03-16 13:58:00;250,00;3;MasterCard;Cartão de Crédito;5;353436;1984-02-13;PE;
2011-03-16 13:44:00;250,00;3;MasterCard;Cartão de Crédito;5;353436;1984-02-13;PE;
2011-06-20 09:06:00;247,00;3;MasterCard;Cartão de Crédito;5;353436;1984-02-13;PE;xptosetH
2011-02-21 17:20:00;226,00;3;MasterCard;Cartão de Crédito;2;353670;NULL;DF;xptoourFem2
2011-02-24 08:57:00;319,00;3;MasterCard;Cartão de Crédito;2;353670;NULL;DF;xptoourFem2
2011-05-19 17:19:00;94,00;2;Visa;Cartão de Crédito;2;353670;NULL;DF;xptoskbF
2011-04-29 09:22:00;199,00;3;MasterCard;Cartão de Crédito;1;353760;NULL;SP;xptotop10n
2011-05-12 20:39:00;369,00;2;Visa;Cartão de Crédito;7;353761;NULL;TO;
2011-07-20 23:29:00;329,90;2;Visa;Cartão de Crédito;4;353772;NULL;SP;xptotop10bpH
2011-08-08 15:46:00;176,80;2;Visa;Cartão de Crédito;3;353928;1987-06-13;SP;xptotop10pNCL
2011-01-19 10:58:00;457,00;1;Boleto Bancário;Boleto Bancário;1;353978;1981-10-30;SP;xptoourFem1
2011-05-19 10:01:00;389,00;1;Boleto Bancário;Boleto Bancário;1;354664;NULL;BA;xptolmmvH
2011-01-31 20:47:00;99,00;2;Visa;Cartão de Crédito;3;354829;1973-12-07;MG;
2011-02-11 17:10:00;176,00;2;Visa;Cartão de Crédito;3;354829;1973-12-07;MG;
2011-07-28 18:12:00;236,80;2;Visa;Cartão de Crédito;5;354829;1973-12-07;MG;yahoo
2011-07-20 10:52:00;142,30;3;MasterCard;Cartão de Crédito;3;355077;1981-04-07;MG;
2011-06-30 17:35:00;89,00;3;MasterCard;Cartão de Crédito;2;355077;1981-04-07;MG;
2011-05-27 17:00:00;89,00;3;MasterCard;Cartão de Crédito;4;355077;1981-04-07;MG;
2011-03-17 11:45:00;78,00;2;Visa;Cartão de Crédito;3;355422;1980-10-03;RO;xptoourncl
2011-03-14 17:39:00;152,00;1;Boleto Bancário;Boleto Bancário;1;355422;1980-10-03;RO;xptoourNCLm
2011-03-17 20:49:00;793,90;3;MasterCard;Cartão de Crédito;10;355424;NULL;PE;xptosfolder
2011-02-17 11:22:00;246,00;2;Visa;Cartão de Crédito;2;355646;NULL;PR;xptoourMasc1
2011-07-25 09:48:00;51,30;2;Visa;Cartão de Crédito;0;355695;1986-02-22;ES;xptotomH
2011-06-30 03:31:00;199,00;1;Boleto Bancário;Boleto Bancário;1;355741;NULL;SE;xptotmckjH
2011-02-11 02:25:00;251,00;1;Boleto Bancário;Boleto Bancário;1;355741;NULL;SE;xptoourMasc1
2011-02-11 02:45:00;90,00;1;Boleto Bancário;Boleto Bancário;1;355741;NULL;SE;xptoourMasc1
2011-06-14 15:56:00;199,00;1;Boleto Bancário;Boleto Bancário;1;355741;NULL;SE;xptojunM
2011-07-14 22:06:00;132,30;1;Boleto Bancário;Boleto Bancário;1;355812;1973-05-02;SP;
2011-07-29 16:25:00;142,30;1;Boleto Bancário;Boleto Bancário;1;355812;1973-05-02;SP;
2011-07-26 12:07:00;274,60;2;Visa;Cartão de Crédito;5;356150;1981-09-02;PI;xptotomM
2011-04-25 13:40:00;477,00;2;Visa;Cartão de Crédito;3;356150;1981-09-02;PI;xptodmf
2011-05-28 14:46:00;109,90;1;Boleto Bancário;Boleto Bancário;1;356309;NULL;SP;xptolnMNC
2011-06-17 13:54:00;199,00;2;Visa;Cartão de Crédito;1;356354;NULL;MG;xptockjtM2
2011-06-02 14:46:00;141,00;4;Diners;Cartão de Crédito;3;356451;1977-08-05;SP;
2011-08-19 18:14:00;629,70;4;Diners;Cartão de Crédito;7;356451;1977-08-05;SP;
2011-02-23 01:42:00;608,00;2;Visa;Cartão de Crédito;1;356460;NULL;RJ;xptoourFem2
2011-01-23 19:51:00;269,00;3;MasterCard;Cartão de Crédito;10;356609;NULL;SP;xptoourFem3
2011-01-23 20:06:00;269,00;1;Boleto Bancário;Boleto Bancário;1;356609;NULL;SP;xptoourFem3
2011-01-25 17:09:00;269,00;1;Boleto Bancário;Boleto Bancário;1;356609;NULL;SP;
2011-01-24 09:55:00;69,00;1;Boleto Bancário;Boleto Bancário;1;356615;NULL;SC;xptoourMasc1
2011-06-06 09:09:00;135,00;1;Boleto Bancário;Boleto Bancário;1;356615;NULL;SC;xpto06H
2011-07-22 09:20:00;65,30;1;Boleto Bancário;Boleto Bancário;1;356615;NULL;SC;xptoprldnH
2011-08-26 09:44:00;149,00;1;Boleto Bancário;Boleto Bancário;1;356615;NULL;SC;xptolooksrecicladosH
2011-06-11 07:14:00;199,00;3;MasterCard;Cartão de Crédito;1;356758;1980-06-28;SP;google
2011-06-14 22:20:00;578,00;2;Visa;Cartão de Crédito;7;357008;NULL;MG;xptojunF2
2011-07-20 10:18:00;163,30;2;Visa;Cartão de Crédito;4;357008;NULL;MG;xptomvopM2
2011-02-14 19:03:00;284,00;1;Boleto Bancário;Boleto Bancário;1;357121;1981-10-13;DF;
2011-02-14 18:52:00;284,00;1;Boleto Bancário;Boleto Bancário;1;357121;1981-10-13;DF;
2011-02-21 10:42:00;269,00;2;Visa;Cartão de Crédito;6;357145;NULL;SP;
2011-07-14 17:48:00;637,00;2;Visa;Cartão de Crédito;10;357145;NULL;SP;
